#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
37,"I Don't Wanna Be In Love (Dance Floor Anthem)","Good Charlotte",125,2B,88,2025-07-02,04:04,56,"pop punk, punk, emo","Good Morning Revival",2008-05-20,64,2,0,57,0,10,-3,F#/G♭ Major,4,6BLLQndvA0rLbLcIZmuuEJ,USSM10607447
38,"Wake Up Call","Maroon 5",164,9A,95,2025-07-02,03:21,60,"pop","It Won't Be Soon Before Long.",2007-01-01,63,3,0,97,0,0,-3,E Minor,4,1zqllQUMCgMaInr0CzFVll,USUM70731561
39,"Don't","Ed Sheeran",95,3B,61,2025-07-02,03:39,62,"soft pop","x (Wembley Edition)",2013-00-00,81,1,0,85,0,60,-7,C♯/D♭ Major,4,6gTJaPuj8DT8RjuDJyBgzP,GBAHS1400090
40,"La La La","Naughty Boy,Sam Smith",125,11A,68,2025-07-12,03:40,70,"soft pop","La La La",2013-01-01,75,11,0,25,0,10,-4,F#/G♭ Minor,4,52gvlDnre9craz9dKGObp8,GBAAA1300148
41,"Break Your Heart","Taio Cruz,Ludacris",122,4B,90,2025-07-02,03:06,73,"southern hip hop","Rokstarr",2010-01-01,67,0,0,62,0,0,-5,G#/A♭ Major,4,1CdqVF1ywD0ZO1zXtB9yWa,GBUM71003723
42,"Heartless","Kanye West",88,3A,65,2025-07-02,03:31,88,"rap","808s & Heartbreak",2008-11-24,79,5,0,65,10,20,-6,A#/B♭ Minor,4,4EWCNWgDS8707fNSZ1oaA5,USUM70840511
43,"Church (feat. Teddy Verseti)","T-Pain,Teddy Verseti",80,4A,83,2025-07-02,04:01,68,"","Epiphany (Expanded Edition)",2007-06-05,79,7,0,96,10,30,-5,F Minor,4,7cyBdix7HId2onf99SrJBV,USJI10700376
44,"Weak Azz B***h (feat. La Chat)","Three 6 Mafia,La Chat",165,11A,97,2025-07-08,02:47,47,"southern hip hop, horrorcore, crunk, gangster rap","When the Smoke Clears: Sixty 6, Sixty 1",2000-06-13,87,5,0,70,20,10,-1,F#/G♭ Minor,4,5RpKjxkf6PWTWelPlfHwa3,USLR50000215
45,"Now I'm That Bitch (feat. Pitbull) - Radio Version","Livvi Franc,Pitbull",123,4B,67,2025-07-02,03:44,17,"","Now I'm That Bitch (feat. Pitbull) [Radio Version]",2009-06-18,81,21,0,22,0,10,-4,G#/A♭ Major,4,5znwjZTPhtQqhcNRUk37dW,USJI10900438
46,"You Make Me Sick - Radio Mix","P!nk",101,10A,69,2025-07-02,04:07,51,"","Can't Take Me Home (Expanded Edition)",2000-04-04,77,0,0,66,10,30,-7,B Minor,4,1icygp76kVbs429RikF0jJ,USLF20000534
47,"What the Hell","Avril Lavigne",150,11A,93,2025-07-02,03:40,79,"","Goodbye Lullaby (Expanded Edition)",2011-03-08,58,0,1,88,0,10,-4,F#/G♭ Minor,4,2z4U9d5OAA4YLNXoCgioxo,USRC11000915
