#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
27,"Driver","Blue October",165,12A,61,2025-10-08,04:41,27,"","Home",2016-04-22,55,10,35,25,0,60,-9,C♯/D♭ Minor,4,27H08UOnOSclCklRLojBFY,USZCN1600003
28,"Drive","Incubus",91,9A,79,2025-10-08,03:52,82,"nu metal, funk rock, alternative metal, alternative rock","Make Yourself",1999-10-26,65,6,1,67,0,10,-7,E Minor,4,7nnWIPM5hwE3DaUBkvOIpy,USSM19911007
29,"White Flag","Dido",170,7B,54,2025-10-08,04:00,66,"","Life For Rent",2003-09-03,51,31,0,28,0,0,-7,F Major,4,3adnLFXKO5rC1lhUNSeg3N,GBBXH0300035
30,"Losing My Religion","R.E.M.",126,8A,86,2025-10-09,04:28,88,"jangle pop, alternative rock, rock","Out Of Time (25th Anniversary Edition)",1991-03-12,67,18,0,80,0,10,-5,A Minor,4,31AOj9sFz2gM0O3hMARRBx,USC4R1605373
31,"555","Jimmy Eat World",105,2B,51,2025-10-08,03:41,43,"emo, pop punk","Surviving",2019-10-18,42,1,0,19,0,0,-8,F#/G♭ Major,4,2TJkd845G0ocbd0m5jLroC,USRC11901701
32,"Closer","Elderbrook",120,7A,47,2025-10-08,04:04,0,"","Closer",2016-09-02,76,54,63,22,0,0,-10,D Minor,4,4LKeqetwwD5v72sSrMv72X,GBKPL1670098
33,"Devil's Advocate","The Neighbourhood",98,10A,68,2025-10-09,03:06,71,"","Chip Chrome & The Mono-Tones",2020-09-25,66,3,14,86,0,50,-8,B Minor,4,4XfI7M5gLwEY84gYiH4RDD,USSM12003781
34,"Hard To LøVë","Aaron Carter",128,10B,67,2025-10-08,03:34,21,"bubblegum pop","LØVË",2018-02-16,69,9,0,56,0,30,-5,D Major,4,1GztqCrCuLKpoZyzUXCd5i,USQX91701713
35,"Sooner Or Later","Aaron Carter",112,4A,73,2025-10-08,03:32,40,"bubblegum pop","LØVË",2018-02-16,74,12,0,44,0,0,-7,F Minor,4,0Gee5mDV8DiP4YNSQT2gOK,USQX91602389
36,"What Did You Want To Say?","Aaron Carter",96,1B,87,2025-10-08,03:18,20,"bubblegum pop","LØVË",2018-02-16,61,1,0,25,0,10,-4,B Major,4,3eGkzZ472Olsika4PAFlh7,USQX91701590
37,"I Want Candy - Remix","Aaron Carter",110,1B,96,2025-10-08,02:53,32,"bubblegum pop","LØVË",2018-02-16,68,0,8,68,0,10,-4,B Major,4,5YoA4Kl76VDA10kAF5tFUv,USQX91701755
38,"Aaron's Party (Come Get It)","Aaron Carter",117,3B,89,2025-10-08,03:24,42,"bubblegum pop","Aaron's Party (Come Get It)",2000-09-26,94,5,0,91,10,0,-4,C♯/D♭ Major,4,4fF34Yf5KsfUbCORyLGpEj,USJI10000296
39,"(You Drive Me) Crazy","Britney Spears",104,5A,94,2025-10-08,03:18,71,"pop","...Baby One More Time (Digital Deluxe Version)",1999-01-12,75,5,0,96,0,30,-4,C Minor,4,1DSJNBNhGZCigg9ll5VeZv,USJI19910451
40,"Scream & Shout","will.i.am,Britney Spears",130,7B,69,2025-10-10,04:43,83,"pop","#willpower",2013-01-01,77,2,0,50,0,10,-7,F Major,4,2iJuuzV8P9Yz0VSurttIV5,USUM71215597
41,"Shut Up And Drive","Rihanna",133,3B,83,2025-10-08,03:32,74,"","Good Girl Gone Bad: Reloaded",2008-06-02,73,0,13,74,0,20,-5,C♯/D♭ Major,4,4Tn2llBm1g0UlWctmgPL8Z,USUM70734703
42,"Buttons","The Pussycat Dolls",211,10B,82,2025-10-08,03:45,73,"","PCD",2005-01-01,57,18,0,41,20,20,-4,D Major,4,3BxWKCI06eQ5Od8TY2JBeA,USUM70500444
43,"Get the Party Started","P!nk",129,10A,90,2025-10-08,03:12,72,"","M!ssundaztood (Expanded Edition)",2001-00-00,80,0,0,96,0,10,-3,B Minor,4,02jcEwywffn3Tsb48fXmlW,USAR10100717
44,"4 Minutes (feat. Justin Timberlake & Timbaland)","Madonna,Justin Timberlake,Timbaland",113,10B,93,2025-10-08,03:09,55,"","Celebration (double disc version)",2009-09-18,75,1,1,77,0,20,-5,D Major,4,1oHClQEgDmmbcEx12Kc5nZ,USWB10903601
45,"What You Waiting For?","Gwen Stefani",136,7B,95,2025-10-08,03:41,67,"","Love. Angel. Music. Baby. (Deluxe Version)",2004-11-12,68,5,0,73,0,30,-3,F Major,4,7bZsx7Zif6FIhrcZrh0LVm,USIR10400692
46,"Sports car","Tate McRae",107,10A,80,2025-10-08,02:45,78,"","Sports car",2025-01-24,86,5,0,87,0,0,-4,B Minor,4,2zOmS55knKWSgScYPTNmGQ,USRC12403580
47,"Like A G6","Far East Movement,The Cataracs,DEV",165,6A,84,2025-10-08,03:36,74,"","Free Wired",2010-01-01,36,1,0,78,40,10,-8,G Minor,5,4DvhkX2ic4zWkQeWMwQ2qf,USUM71008138
48,"Backseat (feat. The Cataracs & Dev)","New Boyz,The Cataracs,DEV",125,9B,92,2025-10-08,03:44,47,"","Too Cool to Care",2011-05-13,60,7,0,78,10,50,-3,G Major,4,4dWjQ3wEfW6KPaaxCoaPH4,USWB11100018
49,"In The Dark","DEV",125,4B,82,2025-10-08,03:46,57,"","The Night The Sun Came Up",2012-01-01,74,0,0,44,0,30,-4,G#/A♭ Major,4,1pbHy9VBpSyZh56xuujZz0,USUM71105330
50,"Electroshock","3OH!3",83,10A,78,2025-10-08,03:01,36,"","3OH!3",2007-07-23,66,2,0,81,0,10,-1,B Minor,4,3AgSXJ2uheAgXQu2S8vV1Q,TCABN1385331
51,"FREAK YOUR MIND","3OH!3",87,8B,70,2025-10-08,03:48,28,"","NIGHT SPORTS",2016-05-13,70,0,0,42,0,0,-5,C Major,4,3Q01xoINFfxirsh0x0vM4J,USAT21600611
52,"INSIDE BOY","3OH!3",83,4B,74,2025-10-08,03:07,26,"","NIGHT SPORTS",2016-05-13,47,2,0,24,10,0,-6,G#/A♭ Major,4,1a4JhcMJTkdLWQDx24Rlcv,USAT21600615
53,"GDFR (feat. Sage the Gemini & Lookas)","Flo Rida,Sage The Gemini,Lookas",146,7B,83,2025-10-08,03:10,76,"hyphy, edm trap, future bass, dubstep","My House",2015-04-07,66,0,1,69,0,0,-4,F Major,4,26rdOwwjC2UnweK3xeS58u,USAT21404117
54,"Let's Get It Started - Spike Mix","Black Eyed Peas",105,10A,79,2025-10-08,03:37,79,"","Elephunk",2003-06-24,78,11,0,81,10,30,-2,B Minor,4,4hfIVhq0F0zFUcrbecsYmo,USIR10400364
55,"Pump It","Black Eyed Peas",154,12A,93,2025-10-08,03:33,85,"","Monkey Business",2005-01-01,65,1,0,74,10,70,-3,C♯/D♭ Minor,4,2ygMBIctKIAfbEBcT9065L,USIR10500407
56,"My Humps","Black Eyed Peas",124,12A,68,2025-10-08,05:26,79,"","Monkey Business",2005-01-01,80,11,0,59,20,10,-6,C♯/D♭ Minor,4,20jYtEun4dUdYZ9foaOC48,USIR10500771
57,"Just Can’t Get Enough","Black Eyed Peas",94,5A,63,2025-10-08,03:39,84,"","The Beginning",2010-01-01,66,19,0,26,10,10,-9,C Minor,4,3JA9Jsuxr4xgHXEawAdCp4,USUM71026671
58,"Meet Me Halfway","Black Eyed Peas",130,10A,63,2025-10-08,04:44,80,"","THE E.N.D. (THE ENERGY NEVER DIES)",2009-01-01,80,0,0,40,0,30,-7,B Minor,4,6wOYnPq1hPihRepcDClPUw,USUM70967700
59,"Imma Be","Black Eyed Peas",92,8B,52,2025-10-08,04:17,74,"","THE E.N.D. (THE ENERGY NEVER DIES)",2009-01-01,60,18,0,41,30,30,-7,C Major,4,0oJMv049q8hEkes9w0L1J4,USUM70967900
60,"Poker Face","Lady Gaga",119,12B,81,2025-10-08,03:57,82,"art pop, pop","The Fame",2008-01-01,85,12,0,77,0,10,-5,E Major,4,5R8dQOPq8haW94K7mgERlO,USUM70824409
