#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
69,"Shake That","Eminem,Nate Dogg",107,12A,64,2025-03-06,04:34,75,"rap, hip hop, g-funk, west coast hip hop, old school hip hop","Curtain Call: The Hits (Deluxe Edition)",2005-12-06,96,5,0,53,10,10,-6,C♯/D♭ Minor,4,0fGh0trRN1xz3s41r7V5ce,USUM70506389
70,"Get Low","Lil Jon & The East Side Boyz,Ying Yang Twins",101,3B,63,2025-03-06,05:34,80,"crunk, southern hip hop","Kings Of Crunk",2002-10-29,52,3,0,14,0,10,-7,C♯/D♭ Major,4,0r2Bul2NuCViraT2zX1l5j,USTV10200084
71,"Birthday Sex","Jeremih",60,6A,52,2025-03-06,03:46,78,"","Jeremih",2009-01-01,68,30,0,45,0,10,-6,G Minor,4,4NpDZPwSXmL0cCTaJuVrCw,USUM70959630
72,"Just A Lil Bit","50 Cent",97,3B,69,2025-03-06,03:57,84,"old school hip hop, east coast hip hop","The Massacre",2005-03-03,49,3,1,53,40,30,-7,C♯/D♭ Major,4,4nva9EpKntUTs6CRSGBCn9,USIR10500279
73,"No Church In The Wild","JAŸ-Z,Kanye West,Frank Ocean,The-Dream",93,1A,75,2025-03-06,04:32,80,"hip hop, east coast hip hop, rap, r&b","Watch The Throne",2011-08-08,65,24,2,56,10,10,-8,G#/A♭ Minor,4,7r6PigmGzlB3YPB7wvBBbi,USUM71111617
74,"Save a Horse (Ride a Cowboy)","Big & Rich",102,10B,90,2025-03-12,03:20,72,"country","Horse of a Different Color",2004-04-20,70,11,0,82,10,40,-2,D Major,4,5s7m2xNZWgz5FqVSIvJcGA,USWB10302758
75,"Skin","Rihanna",127,6A,57,2025-03-12,05:03,63,"","Loud",2010-01-01,64,14,0,12,0,10,-7,G Minor,4,1mjMXiWYKSJ5XmJCC0O9HJ,USUM71026640
76,"Pony","Ginuwine",142,1A,65,2025-03-12,05:24,66,"r&b","Ginuwine... The Bachelor",1996-10-08,54,1,0,96,20,50,-8,G#/A♭ Minor,4,5FR54UnizyI8pE5E9Zb0Dt,USSM19601388
77,"Teenage Dream","Katy Perry",120,6B,80,2025-03-12,03:47,78,"pop","Teenage Dream",2010-01-01,72,2,0,59,0,10,-5,A#/B♭ Major,4,5jzKL4BDMClWqRguW5qZvh,USCA21001255
78,"INSIDE BOY","3OH!3",83,4B,74,2025-04-14,03:07,26,"","NIGHT SPORTS",2016-05-13,47,2,0,24,10,0,-6,G#/A♭ Major,4,1a4JhcMJTkdLWQDx24Rlcv,USAT21600615
79,"FREAK YOUR MIND","3OH!3",87,8B,70,2025-04-14,03:48,28,"","NIGHT SPORTS",2016-05-13,70,0,0,42,0,0,-5,C Major,4,3Q01xoINFfxirsh0x0vM4J,USAT21600611
80,"Don't Tell 'Em","Jeremih,YG",98,10B,53,2025-04-20,04:26,79,"hyphy","Late Nights: The Album",2015-12-04,86,39,0,39,10,10,-5,D Major,4,0Dc7J9VPV4eOInoxUiZrsL,USUM71406166
81,"Get Naked (I Got a Plan)","Britney Spears",115,11A,86,2025-05-03,04:45,58,"pop","Blackout",2007-10-25,73,6,0,67,0,0,-5,F#/G♭ Minor,4,0PGxTaUcMggyJxTyLy0uOx,USJI10700733
82,"Get Some","Lykke Li",102,3A,88,2025-05-15,03:22,46,"","Wounded Rhymes",2011-00-00,57,1,1,61,0,30,-5,A#/B♭ Minor,4,5LbCx9z3eq83JVoJ74tnmt,SEVUM1000401
83,"Freak Like Me","Santigold",179,1B,67,2025-05-20,02:17,32,"","Master of My Make-Believe",2012-04-16,75,9,0,81,10,10,-6,B Major,4,41s9WeXtFIkYAebdoJXM7F,GBAHS1200079
84,"Dance (A$$) Remix","Big Sean,Nicki Minaj",160,10A,73,2025-05-24,03:40,62,"","Finally Famous",2011-01-01,79,3,0,72,30,0,-7,B Minor,4,3ZAMtgYJFoHwJjFkhkXqKr,USUM71116321
