#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
46,"Here I Go Again - 2018 Remaster","Whitesnake",90,9B,82,2025-12-08,04:35,32,"glam metal, glam rock, hard rock","Whitesnake (2018 Remaster)",1987-04-07,29,1,0,24,0,10,-7,G Major,4,1qOU8KzFifXE9YrgjVwYvc,GB01A1800010
47,"Now You're Gone - 2009 Remaster","Whitesnake",114,8B,86,2025-12-08,04:06,12,"glam metal, glam rock, hard rock","Slip of the Tongue (20th Anniversary Edition)",1989-00-00,48,2,0,35,0,0,-7,C Major,4,5QkAAXiq4WSvfxAcgcCpOk,GB01A0900151
48,"Thunderstruck","AC/DC",134,12B,89,2025-12-08,04:52,88,"rock, hard rock, classic rock, rock and roll","The Razors Edge",1990-09-24,50,0,1,26,0,20,-5,E Major,4,57bgtoPSgt236HzfBOd8kj,AUAP09000014
49,"T.N.T.","AC/DC",126,11B,76,2025-12-08,03:35,82,"rock, hard rock, classic rock, rock and roll","High Voltage",1976-05-14,75,15,0,44,30,10,-5,A Major,4,7LRMbd3LEoV5wZJvXT1Lwb,AUAP07600012
50,"Back In Black","AC/DC",188,11B,70,2025-12-08,04:16,87,"rock, hard rock, classic rock, rock and roll","Back In Black",1980-07-25,31,1,1,76,0,0,-6,A Major,4,08mG3Y1vljYA6bvDt4Wqkj,AUAP08000046
51,"Hells Bells","AC/DC",107,9A,87,2025-12-08,05:12,81,"rock, hard rock, classic rock, rock and roll","Back In Black",1980-07-25,39,1,1,30,0,20,-5,E Minor,4,69QHm3pustz01CJRwdo20z,AUAP08000041
52,"It's a Long Way to the Top (If You Wanna Rock 'N' Roll)","AC/DC",136,5B,86,2025-12-08,05:02,76,"rock, hard rock, classic rock, rock and roll","High Voltage",1976-05-14,46,13,5,53,0,0,-4,D#/E♭ Major,4,7nemcVsXVFZF01iqpIIo2Y,USEW17500002
53,"Highway to Hell","AC/DC",116,11A,91,2025-12-08,03:28,88,"rock, hard rock, classic rock, rock and roll","Highway to Hell",1979-07-27,57,6,0,42,10,10,-5,F#/G♭ Minor,4,2zYzyRzz6pRmhPzyfMEC8s,AUAP07900028
54,"For Those About to Rock (We Salute You)","AC/DC",134,12B,92,2025-12-08,05:44,69,"rock, hard rock, classic rock, rock and roll","For Those About to Rock (We Salute You)",1981-11-23,37,0,42,47,10,40,-6,E Major,4,17lu4tymfnhmcIDlzBbtAb,AUAP08100026
55,"Girls Got Rhythm","AC/DC",138,9A,98,2025-12-08,03:23,68,"rock, hard rock, classic rock, rock and roll","Highway to Hell",1979-07-27,51,5,0,54,10,30,-4,E Minor,4,6Wn3pdFtAcnYJyJVITwt7N,AUAP07900038
56,"Time for Me to Fly","REO Speedwagon",82,10B,63,2025-12-08,03:41,63,"soft rock, aor, classic rock","You Can Tune a Piano, But You Can't Tuna Fish",1978-03-16,46,5,0,46,0,10,-7,D Major,4,0cO7JEo8deKuQMWpDyjenY,USSM10012771
57,"Tough Guys","REO Speedwagon",135,9B,86,2025-12-08,03:49,44,"soft rock, aor, classic rock","Hi Infidelity (30th Anniversary Edition)",1980-00-00,52,23,0,72,0,30,-5,G Major,4,2wN428oGfxZixOm6WaxD7F,USSM11102621
58,"Don't Let Him Go","REO Speedwagon",106,9B,96,2025-12-08,03:45,54,"soft rock, aor, classic rock","Hi Infidelity (30th Anniversary Edition)",1980-00-00,50,25,0,68,0,10,-6,G Major,4,6UxGF7LGJ5qE0LJViSTsA2,USSM11102616
59,"Peace of Mind","Boston",128,12B,68,2025-12-08,05:03,69,"classic rock, aor","Boston",1976-00-00,42,0,0,68,0,20,-6,E Major,4,1GqlvSEtMx5xbGptxOTTyk,USSM17600644
