#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
26,"It Wasn't Me","Shaggy,Rik Rok",95,8B,61,2025-01-16,03:47,83,"reggae, dancehall, riddim, ragga, lovers rock","Hot Shot",2000-08-08,85,6,0,65,0,30,-5,C Major,4,3WkibOpDF7cQ5xntM1epyf,USMC10000393
27,"...Baby One More Time","Britney Spears",93,5A,70,2025-01-17,03:31,86,"pop","...Baby One More Time (Digital Deluxe Version)",1999-01-12,76,20,0,91,0,40,-6,C Minor,4,3MjUtNVVq3C8Fn0MP3zhXa,USJI19810404
28,"(You Drive Me) Crazy","Britney Spears",104,5A,94,2025-01-17,03:18,71,"pop","...Baby One More Time (Digital Deluxe Version)",1999-01-12,75,5,0,96,0,30,-4,C Minor,4,1DSJNBNhGZCigg9ll5VeZv,USJI19910451
29,"Bye Bye Bye","*NSYNC",173,1A,93,2025-01-17,03:20,81,"","No Strings Attached",2000-03-21,61,3,0,86,0,0,-5,G#/A♭ Minor,4,62bOmKYxYg7dhrC6gH9vFn,USJI10000001
30,"Space Cowboy (Yippie-Yi-Yay) (feat. Lisa  Left Eye  Lopes)","*NSYNC,Lisa  Left Eye  Lopes",114,3A,98,2025-01-17,04:22,45,"","No Strings Attached",2000-03-21,71,1,0,70,0,70,-3,A#/B♭ Minor,4,0B7Hp8MXbiK8HoXqqYqTkW,USJI10000044
31,"Bringin' Da Noise","*NSYNC",112,12B,97,2025-01-17,03:30,40,"","No Strings Attached",2000-03-21,76,5,8,87,0,30,-5,E Major,4,0MxKHJEhhFOJsvYak4Q5Bu,USJI10000049
32,"It's Gotta Be You","Backstreet Boys",116,8B,90,2025-01-17,02:57,59,"","Millennium",1999-05-18,77,9,0,84,0,0,-4,C Major,4,2vZALCthE0GRzGXXGK67Qt,USJI19910622
33,"Beep","The Pussycat Dolls,will.i.am",104,9B,74,2025-01-16,03:49,55,"","PCD (Expanded Edition)",2005-01-01,94,1,0,54,0,10,-6,G Major,4,5J58slQI9ku9125VhQ070L,USUM70501898
34,"Buttons","The Pussycat Dolls",211,10B,82,2025-01-16,03:45,65,"","PCD (Expanded Edition)",2005-01-01,55,18,0,48,20,30,-4,D Major,4,4lZbw23ts5G4nlzGgQbAxc,USUM70500444
35,"Don't Cha","The Pussycat Dolls,Busta Rhymes",120,3B,63,2025-01-16,04:32,65,"east coast hip hop","PCD (Expanded Edition)",2005-01-01,88,0,0,53,10,10,-3,C♯/D♭ Major,4,4o3cq2szX7THGyZDsWtp59,USUM70503191
