#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
57,"In Too Deep - 2007 Remaster","Genesis",104,4B,42,2025-01-08,05:02,70,"progressive rock, art rock","Invisible Touch (2007 Remaster)",1986-06-09,67,50,0,30,0,10,-10,G#/A♭ Major,4,4P0uyibZjcXZLVeNOHBd8Q,GBAAA0700782
58,"Invisible Touch - 2007 Remaster","Genesis",131,8B,93,2025-01-08,03:28,76,"progressive rock, art rock","Invisible Touch (2007 Remaster)",1986-06-09,62,19,0,85,0,10,-7,C Major,4,0xpBr84T3FTm9j4D1MdPtk,GBAAA0700779
59,"Afterglow - 2007 Remaster","Genesis",128,9B,60,2025-01-08,04:12,47,"progressive rock, art rock","Wind & Wuthering (2007 Remaster)",1976-12-27,23,1,0,8,0,50,-7,G Major,4,0foadg5Kw7LQlCOjchP49d,GBAAA0700042
60,"Against All Odds (Take a Look at Me Now) - 2016 Remaster","Phil Collins",116,3B,50,2025-01-08,03:26,81,"soft rock","The Singles (Expanded)",2016-10-14,58,20,0,11,0,10,-7,C♯/D♭ Major,4,63CHa6rmamv9OsehkRD8oz,USRH11603367
61,"In The Air Tonight - 2015 Remastered","Phil Collins",190,8B,24,2025-01-08,05:36,83,"soft rock","Face Value (Deluxe Editon)",1981-01-01,45,55,0,30,0,0,-14,C Major,4,18AXbzPzBS8Y3AkgSxzJPb,USAT21502120
62,"Go Your Own Way","Fleetwood Mac",136,7B,81,2025-01-08,03:38,64,"yacht rock, classic rock, soft rock","Greatest Hits",1988-11-21,60,2,0,82,0,10,-12,F Major,4,15rjQH7nTcTomKwfVMd4xl,USWB19900181
63,"Landslide","Fleetwood Mac",159,6A,16,2025-01-08,03:19,87,"yacht rock, classic rock, soft rock","Fleetwood Mac",1975-07-11,41,88,0,42,0,10,-22,G Minor,4,5ihS6UUlyQAfmp48eSkxuQ,USWB19903197
64,"Monday Morning","Fleetwood Mac",106,8B,57,2025-01-08,02:47,59,"yacht rock, classic rock, soft rock","Fleetwood Mac",1975-07-11,61,0,0,86,0,20,-16,C Major,4,0qjfjKFoP7LaqLI2KI9M1Q,USWB19903193
65,"Renegade","Styx",106,6A,55,2025-01-08,04:17,72,"classic rock, aor, progressive rock","Pieces Of Eight",1978-01-01,49,2,0,66,0,0,-12,G Minor,4,1CQqupcyMg7176PPmIVmSj,USAM17800365
66,"Come Sail Away","Styx",120,8B,34,2025-01-08,06:07,67,"classic rock, aor, progressive rock","The Grand Illusion",1977-01-01,32,10,0,14,0,10,-16,C Major,4,0PsbWiVtix5FoTZ1s00mEl,USUMG0000438
67,"Babe","Styx",169,10B,20,2025-01-08,04:25,68,"classic rock, aor, progressive rock","Cornerstone",1979-01-01,27,53,0,9,0,0,-14,D Major,4,5W7YROOF6bFfBexY81LFjt,USAM17900358
68,"Every Breath You Take","The Police",117,3B,45,2025-01-08,04:13,93,"","Synchronicity (Remastered 2003)",1983-06-17,82,54,0,74,0,0,-10,C♯/D♭ Major,4,1JSTJqkT5qHq8MDJnJbRE1,GBAAM0201110
69,"Blowin' in the Wind","Bob Dylan",175,10B,10,2025-01-08,02:48,70,"folk rock, folk, singer-songwriter, roots rock","The Freewheelin' Bob Dylan",1963-05-27,38,91,0,44,0,0,-21,D Major,4,18GiV1BaXzPVYpp9rmOg0E,USSM19900534
70,"Like a Rolling Stone","Bob Dylan",95,8B,72,2025-01-08,06:11,74,"folk rock, folk, singer-songwriter, roots rock","Highway 61 Revisited",1965-08-30,48,73,0,56,0,10,-7,C Major,4,3AhXZa8sUQht0UEdBJgpGc,USSM19922509
71,"Knockin' On Heaven's Door","Bob Dylan",140,9B,40,2025-01-08,02:29,84,"folk rock, folk, singer-songwriter, roots rock","Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture)",1973-07-13,51,25,18,23,0,10,-13,G Major,4,6HSXNV0b4M4cLJ7ljgVVeh,USSM11304547
