#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
26,"My Happy Ending","Avril Lavigne",170,10B,94,2026-04-25,04:02,76,"","Under My Skin",2004-00-00,41,0,0,74,0,30,-2,D Major,4,6sqNctd7MlJoKDOxPVCAvU,USAR10400486
27,"Bruised - 2015 Remaster","Jack's Mannequin",136,5B,92,2026-04-25,04:02,46,"pop punk","Everything In Transit",2005-00-00,48,1,0,36,0,10,-5,D#/E♭ Major,4,12ettGOse4b5vko513KTuX,USWB11507813
28,"Smelyalata","Never Shout Never",155,8B,56,2026-04-25,02:35,58,"emo","The Yippee EP",2009-07-03,38,49,0,45,0,10,-6,C Major,4,0yw5Mh0FqvrzWNMp7GH8wv,US4K30800109
29,"She Says","Howie Day",93,8B,49,2026-04-25,04:34,40,"","Australia",2000-11-01,44,49,0,24,0,10,-10,C Major,4,2MtlU2e5PmuKSrX5mhSjOO,QM7YK1500164
30,"How's It Going to Be","Third Eye Blind",80,7B,59,2026-04-25,04:13,74,"","Third Eye Blind",1997-04-08,56,0,0,57,0,10,-9,F Major,4,3Uvx1TO0Kg5HgGPk58lHXv,USEE19701206
31,"This Photograph Is Proof (I Know You Know)","Taking Back Sunday",158,9B,86,2026-04-25,04:11,54,"emo, pop punk, screamo, post-hardcore, punk","Where You Want To Be",2004-07-27,54,0,0,52,10,0,-5,G Major,3,3m1OyPw3fzMPAwDMcYcM6Z,USVIC0422804
32,"Dirty Diana - 2012 Remaster","Michael Jackson",131,5B,82,2026-05-04,04:40,85,"","Bad (Remastered)",1987-08-31,74,19,0,35,0,30,-4,D#/E♭ Major,4,0AcgKF7kbSoCkh3n7vlHwK,USSM11204988
33,"Smooth Criminal - 2012 Remaster","Michael Jackson",118,4B,98,2026-05-04,04:17,88,"","Bad (Remastered)",1987-08-31,85,25,47,60,0,30,-4,G#/A♭ Major,4,5T7ywazdGIydr6JCW6t02j,USSM11204989
34,"They Don't Care About Us","Michael Jackson",90,5A,91,2026-05-04,04:44,89,"","HIStory - PAST, PRESENT AND FUTURE - BOOK I",1995-06-16,86,21,1,73,10,30,-6,C Minor,4,3wuCCNCnBhJlwkIJTBZFiv,USSM19500629
35,"Beat It","Michael Jackson",139,2A,71,2026-05-04,04:18,92,"","Thriller",1982-11-30,78,2,0,90,0,20,-9,D#/E♭ Minor,4,3BovdzfaX4jb5KFQwoPfAw,USSM19902990
