#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
43,"Taco (Trump Always Chickens Out)","Pearlmania500,Casa Di,Steve Terrell",116,3A,93,2026-01-25,01:20,22,"","Taco (Trump Always Chickens Out)",2025-06-05,83,4,0,81,10,20,-2,A#/B♭ Minor,4,5eBMM0debafQpFEKrvxkaH,QZTAZ2553839
44,"Oligarchy","Space Monkey Mafia",93,5A,71,2026-01-25,04:22,20,"ska punk, ska","Oligarchy",2018-11-02,59,4,0,67,0,10,-11,C Minor,4,2SQChOwlIVkupeg0AXc1jS,usl4q1815891
45,"Join Ice","Jesse Welles",80,10B,44,2026-01-25,02:50,51,"folk punk, folk","No Kings",2025-10-17,72,76,0,84,0,0,-7,D Major,3,19vif5x0vGqHgc3GEirUqN,QM24S2506092
46,"The Last Words of Renee Good","Nathan Oglesby",105,9B,30,2026-01-25,01:42,4,"spoken word","The Last Words of Renee Good",2026-01-12,72,77,0,52,0,10,-12,G Major,4,2NWxIew0RzsoFMZsthuXxz,QZDA42678638
47,"Have You Heard the News Today?","Earth to Eve",65,11B,37,2026-01-25,03:33,48,"","Have You Heard the News Today?",2025-09-12,34,24,0,26,0,30,-8,A Major,4,19EpaM0DOctkiqiVCdiRIY,QMFME2512090
48,"Fuck The Supreme Court (Rant Song)","Rio Romeo",75,12B,28,2026-01-25,02:50,0,"","Fuck The Supreme Court (Rant Song)",2022-07-06,66,74,0,57,20,10,-13,E Major,4,4V2cyPgdRKrK2MxMsk5m5U,UK6KW2200096
49,"Ban This Song","Moon Walker",123,8A,87,2026-01-25,02:58,24,"","Is This The World You Wanted?",2024-11-07,68,7,0,46,0,30,-6,A Minor,4,4cdPkyMNx2hAV8inL4EmXo,QZES52542286
50,"Take The Power Back","Rage Against The Machine",106,3B,91,2026-01-25,05:36,60,"rap metal, rap rock, alternative metal, nu metal","Rage Against The Machine - XX (20th Anniversary Special Edition)",1992-00-00,62,7,0,29,20,20,-4,C♯/D♭ Major,4,25CbtOzU8Pn17SAaXFjIR3,USSM11205434
51,"Fuck Authority","Pennywise",102,4A,94,2026-01-25,03:16,60,"punk, skate punk, ska punk, melodic hardcore, hardcore punk, ska","Land Of The Free?",2001-06-19,45,0,0,79,0,30,-3,F Minor,4,3Id64dLhfH7z0mmcylxuNp,USEP40338304
52,"Good Cop Bad Cop","Ice Cube",92,3B,95,2026-01-25,03:28,49,"old school hip hop, gangster rap, west coast hip hop, g-funk, hip hop","Everythangs Corrupt",2018-12-07,68,12,0,83,30,10,-2,C♯/D♭ Major,4,2Ze19WJKgHCTClN6DhqZL6,USUM71616303
53,"Chase Down The Bully","Ice Cube",93,3A,94,2026-01-25,04:06,35,"old school hip hop, gangster rap, west coast hip hop, g-funk, hip hop","Everythangs Corrupt",2018-12-07,86,15,0,49,20,20,-3,A#/B♭ Minor,4,526IOGFUquOr4Msrxs0iAh,USUM71816915
54,"You're Fired","Curtis Foster",142,3B,75,2026-01-25,03:51,11,"","You're Fired",2021-01-22,78,11,0,30,20,60,-7,C♯/D♭ Major,4,5S7xIFshPGHev4r7wZyqzZ,uscgh2153666
55,"I'M NOT LAZY","Gavin Prophet",98,9B,94,2026-01-25,02:30,43,"","RADICAL",2026-01-02,55,1,0,48,0,50,-5,G Major,4,6BkloFqsvlQUsBu5jNagMS,QZFZ72481371
56,"Corporate America","Gavin Prophet",191,8B,90,2026-01-25,02:24,27,"","RADICAL",2026-01-02,29,0,0,37,10,20,-7,C Major,4,0kJ960x9CQTMomTDMfudcO,QZTB72401437
57,"Tax the Rich","David Rovics",108,12B,44,2026-01-25,03:49,11,"folk punk, anti-folk","Big Red Sessions",2017-05-01,82,65,0,65,0,10,-7,E Major,4,5Bsd33nHele1dXNa1LdBC4,ushm21755249
58,"rage","DEZI",88,9B,71,2026-01-25,02:48,53,"","rage",2025-01-17,69,13,0,74,10,0,-6,G Major,4,7hBcb5hd3eZFadYdYMlYvp,QZTLA2580156
59,"LABOUR - the cacophony","Paris Paloma",168,10A,79,2026-01-25,04:07,80,"","LABOUR (the cacophony)",2024-03-29,53,5,0,29,10,20,-8,B Minor,4,4B0cJGASxVICLW2AsBZhiE,CAN112400852
60,"Little Girl Gone","CHINCHILLA",160,12A,67,2026-01-25,03:08,73,"","Little Girl Gone",2023-09-01,71,18,0,50,20,0,-6,C♯/D♭ Minor,4,56rpEOCBATYItSa4yPksfe,GBGLW2300286
61,"It's Okay to Punch Nazis","Cheap Perfume",91,11A,95,2026-01-25,01:50,50,"riot grrrl, queercore, punk","Burn It Down",2019-12-06,60,0,0,97,0,10,-5,F#/G♭ Minor,4,0sUg8Dh0D5hGBDNWzhqFx1,usl4q1981736
62,"Handlebars","Flobots",142,7B,57,2026-01-25,03:26,65,"","Fight With Tools",2008-01-01,70,2,0,52,10,10,-7,F Major,4,6JH9yWhgbm0y9iAJhCslNc,USUM70810498
63,"Mayday!!!","Flobots",146,4B,61,2026-01-25,04:36,40,"","Fight With Tools",2008-01-01,50,4,0,78,20,30,-7,G#/A♭ Major,4,3KJldLoAlgtaiRqZXoMSO1,USUM70810606
64,"Wires","The Neighbourhood",73,6A,57,2026-01-25,03:13,64,"","I'm Sorry...",2013-05-08,57,0,10,27,0,30,-6,G Minor,4,5v8aEcHcaJIGYpfVVPtJjI,USSM11204648
65,"NO KINGS","Earth to Eve",120,6A,66,2026-01-25,02:45,50,"","NO KINGS",2025-10-18,69,28,0,48,10,0,-9,G Minor,4,54IY8QXJzJlPZls6LATojI,QMFMF2539218
66,"Fuck MAGA","Lacey Anne Johnson",120,9B,69,2026-01-25,03:55,37,"","Here To Stay (The Dark Side)",2025-09-01,81,31,0,55,20,0,-11,G Major,4,7bH1i3vCwB3haLDdfmeG5K,QZZ7P2561932
67,"Middle Fingers","ASTON",180,1A,67,2026-01-25,03:38,57,"","Aston",2021-10-01,56,11,0,75,20,0,-3,G#/A♭ Minor,4,0zMjJjBTngvWZqZ9AAUOpF,FRX452154819
68,"BATTLEFIELD","SkyDxddy",80,10A,50,2026-01-25,02:56,59,"","BATTLEFIELD",2022-07-29,67,54,0,52,20,10,-11,B Minor,4,5a1x5D70PJnK713ZRVxfsm,QZMEM2289107
69,"Teenagers","My Chemical Romance",112,12B,86,2026-01-25,02:41,83,"emo, pop punk","The Black Parade",2006-10-20,46,5,0,86,0,10,-3,E Major,4,7j31rVgGX9Q2blT92VBEA0,USRE10602912
70,"Riot","Bryce Fox,Sam Tinnesz",174,10A,62,2026-01-25,02:11,28,"","Riot",2023-11-17,50,0,0,54,0,0,-5,B Minor,4,62ekQAQYJgSyWgiWXKVTz7,CAN112301939
71,"Misery Business","Paramore",173,3B,91,2026-01-25,03:31,79,"pop punk, emo","Riot!",2007-06-12,52,0,0,73,0,10,-4,C♯/D♭ Major,4,6SpLc7EXZIPpy0sVko0aoU,USAT20702617
72,"Radical","The Blushes",153,11B,79,2026-01-25,01:51,28,"riot grrrl","Radical",2025-05-16,65,0,11,81,0,0,-6,A Major,4,0WBuJK8LKISoNdxzhbciaA,QZMEP2541008
73,"WHO'S NEXT?","The Neighborhood Kids",95,8A,73,2026-01-25,03:46,32,"","WHO'S NEXT?",2025-03-03,79,5,0,67,20,10,-5,A Minor,4,0TMgbio4Fi1rR2pMXoTg1T,QZHN72527702
74,"Billionaire","Rocky Leon",91,12B,71,2026-01-25,03:47,32,"","Billionaire",2025-06-27,50,7,0,63,10,20,-8,E Major,4,7zJrMqW1uf9dRPtMZAPXRc,ATED12500202
75,"Rich People","Carsie Blanton",142,8A,20,2026-01-25,02:38,43,"","Rich People",2022-11-18,71,56,0,51,10,10,-12,A Minor,4,5hK5lhsnwzrVrBZpDgD1wM,QZSYP2248910
76,"Talkin' WWIII Blues","Sam Hodgson",179,8B,27,2026-01-25,03:00,41,"","Talkin' WWIII Blues",2025-07-04,46,86,0,61,0,20,-10,C Major,4,1u05AQ4xRxvoVhRHsB5uQ6,QZWV32539926
77,"Grandpa Was a Liberal","Sean Tobin",110,12B,38,2026-01-25,02:32,45,"","Grandpa Was a Liberal",2025-05-23,69,76,0,79,0,10,-8,E Major,4,5l9IuMH1ZEq8UhhHhjjZn6,USHM22569356
78,"For What It's Worth","Buffalo Springfield",99,10B,52,2026-01-28,02:33,81,"folk rock, country rock","Buffalo Springfield",1966-12-05,65,41,2,82,0,10,-10,D Major,4,1qRA5BS78u3gME0loMl9AA,USEE10170607
79,"Revolution Drinking Song - Live","Willowbrook",68,8B,52,2026-01-25,02:32,37,"","Revolution Drinking Song (Live)",2025-06-27,53,13,0,72,0,90,-9,C Major,4,4u2vYIWELfVJcwFXz1Gucz,QZTB72564319
80,"Sourdough & Avocado","Sean Tobin",158,9B,76,2026-01-25,03:31,30,"","Sourdough & Avocado",2025-11-25,50,6,0,48,0,20,-6,G Major,4,5NFxJrvwnMJkH5dKumGDBE,USX9P2560547
81,"Deny, Defend, Depose","Joe DeVito",73,9B,49,2026-01-25,02:31,40,"folk punk","Deny, Defend, Depose",2024-12-13,56,54,0,79,0,0,-6,G Major,4,3Hf05Y4vsflo8B5q1meHV1,USA2P2475555
82,"A White Dude's Introduction to Critical Race Theory","Nathan Oglesby",110,9A,57,2026-01-25,03:48,1,"spoken word","A White Dude's Introduction to Critical Race Theory",2022-06-24,73,62,0,72,20,20,-8,E Minor,4,7gRJewr55XgXOB6xGZrbfr,CACWV2225031
83,"A History of Free Speech","Nathan Oglesby",107,10B,73,2026-01-25,06:09,2,"spoken word","A History of Free Speech",2022-03-10,67,9,0,37,20,40,-6,D Major,4,4jJgQhtqFoIcd5LpzLZpYj,QZK6J2226395
84,"Supercallousfascistracistsexistnazipotus","John D. Cundle",133,1B,73,2026-01-25,02:42,30,"","Supercallousfascistracistsexistnazipotus",2025-05-16,46,0,0,52,0,0,-10,B Major,4,1w8fzKPRtqGV48HNVZ6QZB,QZPLS2506928
85,"Not Afraid","Eminem",115,5A,95,2026-01-26,04:08,81,"rap, hip hop","Recovery",2010-06-18,86,53,0,67,20,20,-1,C Minor,5,7Ie9W94M7OjPoZVV216Xus,USUM71011769
86,"You Scared Part II - Album Edit - Explicit","Three 6 Mafia",160,9B,78,2026-01-26,04:17,28,"southern hip hop, horrorcore, crunk, gangster rap","Da Unbreakables (Explicit Version)",2003-06-24,90,2,0,54,10,10,-5,G Major,4,1SfXo5YUoTfrhChW10OXnH,USSM10306974
