#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
29,"Dream","OneRepublic",105,10A,64,2023-03-25,03:31,37,"soft pop","Oh My My",2016-12-02,76,19,0,55,0,10,-6,B Minor,4,7kAykEQsPsC67ML8qQmOSW,USUM71608762
30,"Red Hot Lights","Moon Taxi",123,1A,87,2023-04-02,03:30,0,"","Daybreaker",2015-10-02,60,1,0,55,0,10,-3,G#/A♭ Minor,4,0xmtSOofR05Lu0ggb5lZ7X,QMRSZ1501139
31,"Dust","The Neighbourhood",198,12A,44,2023-04-02,03:28,0,"","Hard to imagine - EP",2018-03-08,35,10,0,7,0,10,-8,C♯/D♭ Minor,4,3KOgxN20vryi78x17DnRqv,USSM11709907
32,"I Miss You","Adele",113,7B,58,2023-04-02,05:48,59,"soft pop","25",2015-11-20,38,1,0,16,0,40,-4,F Major,4,6QSJvH2m7QLAiFIywwzCVi,GBBKS1500216
33,"Talking to Myself","Andreww",104,11B,75,2023-03-25,04:02,13,"lo-fi indie","Talking to Myself",2020-11-13,60,6,0,45,0,20,-8,A Major,4,5krJGyWNMBDH5HtHq8NQJj,FRS182097092
34,"Talking","Elderbrook",115,4B,57,2023-03-25,03:22,0,"","Talking",2017-09-01,90,9,64,42,0,10,-10,G#/A♭ Major,4,6uQe7SVjdDlRqDRAi0qnKg,GBKPL1784353
35,"Bird Song","Elderbrook",120,8B,39,2023-04-02,03:16,56,"","Old Friend",2018-11-27,88,61,13,26,0,10,-12,C Major,4,51Wao8QZ4Fv4zamKbRnKQd,GBAYE1801204
36,"Lioness","Songs: Ohia",80,1A,32,2023-03-25,06:36,0,"slowcore, alt country, anti-folk","The Lioness",2000-01-17,50,40,3,18,0,10,-12,G#/A♭ Minor,4,60DGbYeckYGaNA7ZBt5j0F,US38W0510701
37,"i want you","pluko",144,1A,44,2023-03-25,03:06,31,"stutter house, future bass","CLASS XIX",2019-05-31,61,11,1,6,0,10,-10,G#/A♭ Minor,4,6lzhQZlu2c0CZ947BmHJhP,QM24S1918838
38,"State of Mind","Rob de Boer",122,6A,42,2023-03-25,04:11,21,"soul jazz","State of Mind",2019-07-26,69,70,0,17,0,10,-9,G Minor,4,2slTBqc2GD1ygfBmCIopc8,QZFZ21996330
39,"Numb","Elderbrook",120,5A,48,2023-03-25,03:50,56,"","Numb",2020-03-06,77,31,8,19,0,0,-10,C Minor,4,7rBpjxstrSsuOLqnuOC028,GBAYE2000105
40,"Beneath The Surface","Demons Of Ruby Mae",144,8B,29,2023-03-25,03:31,0,"","Beneath The Surface",2013-11-25,62,40,0,5,0,0,-9,C Major,4,6o0w6uod39DIxD026CkdJj,GBWDJ1300005
41,"Heart-Shaped Box","Glass Animals",89,8A,23,2023-03-25,03:03,45,"","Quarantine Covers",2020-04-17,60,82,0,12,0,10,-12,A Minor,4,2UrSdFSG1rTuzCwAkeP0ou,GBUM72001477
42,"Body - VIP Mix","Elderbrook",124,8B,79,2023-04-02,03:44,37,"","Body (Alternative Versions)",2021-04-23,76,0,75,33,0,10,-8,C Major,4,2Xmbw5DfhoopuICguTRN2W,GBAYE2100457
43,"Monsters","Foreign Air",90,8A,67,2023-03-25,03:44,0,"","Good Morning Stranger",2020-10-16,55,1,0,17,0,10,-5,A Minor,4,1YsPiKqxgsQjp1KR4Anhlp,QM6P42020691
44,"Panic Attack","Liza Anne",100,7B,40,2023-03-25,03:44,36,"","Fine But Dying",2018-03-09,46,72,0,22,0,10,-7,F Major,4,6dOLMdN8ko2euEF6aHsVHP,QM7PU1550485
45,"Numbers","Daughter",131,11A,71,2023-03-25,04:16,0,"","Not to Disappear",2016-01-15,42,29,59,22,0,10,-10,F#/G♭ Minor,4,3NQH2BjlxQkkDKM2BmCffa,GBAFL1500135
46,"cbb to b sad","IDER",102,8B,77,2023-03-25,04:28,21,"","cbb to b sad",2021-08-02,71,30,0,71,0,10,-8,C Major,4,6X8lrdPxnChWtIOpLK9vQ1,GX3ZN2100004
47,"What Kind Of Man","Florence + The Machine",113,10A,65,2023-03-25,03:36,0,"baroque pop","What Kind Of Man",2015-02-12,31,2,0,15,0,10,-5,B Minor,4,09Ua1o00SlYsiN7Mn3t7ji,GBUM71500289
48,"Closer","Elderbrook",120,7A,47,2023-04-02,04:04,0,"","Closer",2016-09-02,76,54,63,22,0,0,-10,D Minor,4,4LKeqetwwD5v72sSrMv72X,GBKPL1670098
49,"Postpone","Catfish and the Bottlemen",138,11B,93,2023-03-25,04:05,53,"indie, indie rock","The Ride",2016-05-27,53,0,0,31,0,30,-4,A Major,4,1IMtCtSqlw3VJv3IvCxkaz,GBUM71600842
50,"Shit in Your Cut","Modest Mouse",75,6A,64,2023-03-25,04:43,34,"indie rock, indie, alternative rock","Strangers to Ourselves",2015-03-13,62,1,0,59,0,10,-7,G Minor,4,6Tg01shiUHr2dAqBpX2fs0,USSM11410065
51,"Ruin The Friendship","Demi Lovato",78,1A,46,2023-03-25,03:53,0,"","Tell Me You Love Me",2017-09-29,77,14,0,54,30,10,-7,G#/A♭ Minor,4,4iyH6JZBZjk3htdJdZ6r51,USUM71709126
52,"Capricorn","Elderbrook",121,1B,85,2023-03-25,02:49,34,"","Capricorn",2018-08-09,83,1,65,87,0,10,-6,B Major,4,6FDtusHKRJdlHLApla3VSa,GBAYE1800680
53,"Opalite","Martin Luke Brown",104,10B,66,2023-03-25,03:31,37,"","Opalite",2017-09-15,73,1,0,11,0,30,-6,D Major,4,2z5xSPIlMpVhqbBhYGTYht,GB8MX1700251
54,"Jealous Sea","MEG MYERS",79,11A,64,2023-03-25,04:41,41,"","Take Me To The Disco",2018-07-20,53,16,1,20,0,10,-6,F#/G♭ Minor,4,22MuigRpnwPjbAtUSTexb8,QMCE31801720
55,"Sleepwalking","Elderbrook",122,11A,58,2023-03-25,03:05,39,"","Sleepwalking",2018-05-24,83,1,1,79,0,10,-8,F#/G♭ Minor,4,50Lf1pAMJqgnERsUK1hzG6,GBAYE1800488
56,"Overlap","Catfish and the Bottlemen",112,3A,81,2023-03-25,03:22,46,"indie, indie rock","The Balance",2019-04-26,33,3,0,21,0,10,-5,A#/B♭ Minor,4,7jPR6AIduH9HW5ggKTipWg,GBUM71806867
57,"Golden Dandelions - Acoustic","Barns Courtney",140,6A,58,2023-03-25,03:22,43,"","Golden Dandelions (Acoustic)",2017-06-23,57,30,0,56,0,10,-8,G Minor,4,5H7Z2DdWYT9ctLSuKzqkSb,GBUM71702598
58,"All Your Love","Sir Sly",122,11A,45,2023-03-25,03:07,42,"","All Your Love",2020-05-01,73,52,1,23,0,10,-9,F#/G♭ Minor,4,0sL5WC2mgffTiCXUA0g2nh,USUM72007487
59,"Falling","HAIM",112,10B,89,2023-03-26,04:17,46,"","Days Are Gone",2013-09-30,74,8,0,30,0,0,-6,D Major,4,5wL742yBgvtbw1IibA3FMJ,USSM11300646
60,"Don't Save Me","HAIM",140,9B,89,2023-03-26,03:51,42,"","Days Are Gone",2013-09-30,68,3,0,65,0,10,-4,G Major,4,6Je5Vjd8VXVpQYcOiav5KU,USSM11206550
61,"Demons","Imagine Dragons",180,5B,71,2023-03-26,02:55,5,"","Night Visions (Deluxe)",2012-09-04,33,20,0,42,0,20,-3,D#/E♭ Major,4,2Oehrcv4Kov0SuIgWyQY9e,USUM71201071
62,"GOOD GRIEF","cleopatrick",112,2B,89,2023-04-02,02:58,46,"","BUMMER",2021-06-04,50,1,0,59,0,80,-5,F#/G♭ Major,4,7GjQaDCkilmYWzK0yf60xe,CAJXF2000001
63,"After Hours","The Weeknd",109,4A,57,2023-04-02,06:01,83,"","After Hours",2020-03-20,66,8,1,14,0,10,-6,F Minor,4,2p8IUWQDrpjuFltbdgLOag,USUG12000586
64,"Missed Connection","The Head And The Heart",88,8B,79,2023-04-02,03:15,54,"indie folk, folk pop, folk","Living Mirage",2019-05-17,67,1,0,54,0,30,-5,C Major,4,4R9KztunyNTH13KtAqePLp,USRE11900111
65,"98 Degrees","Arrested Youth",81,2B,80,2023-04-02,02:47,51,"","Nonfiction",2021-06-25,68,9,0,64,0,10,-4,F#/G♭ Major,4,3M0tH6TS6OTbvxtpsDJRRw,GBKPL2147843
66,"Two High","Moon Taxi",107,10A,74,2023-04-02,03:33,52,"","Let The Record Play",2018-01-19,68,5,0,52,0,10,-6,B Minor,4,5huOzlgCK7PsMSG4TFBvKY,GBKPL1780351
67,"Summer","Moonlight Breakfast",129,1B,93,2023-04-02,03:38,24,"electro swing","Affection",2019-05-17,74,1,0,56,0,20,-3,B Major,4,7mM3KNoWvNEnFdbSlcg9vA,QM4TX1999245
68,"I","Foreign Fields",157,5A,61,2023-04-02,04:00,22,"ambient folk","Take Cover",2016-10-28,68,56,8,63,0,0,-9,C Minor,4,31cq1rx90B5gTISNs1qPPi,QZ2P21600004
69,"Amsterdam","Nothing But Thieves",168,5B,93,2023-04-02,04:32,67,"","Broken Machine (Deluxe)",2017-09-08,51,0,0,67,20,20,-5,D#/E♭ Major,4,454I78HEySdcHE8fcVabTb,GBARL1700467
70,"Close Your Eyes","The All-American Rejects",92,3B,63,2023-04-02,04:27,36,"pop punk, emo","Sweat",2017-07-07,47,7,0,8,0,0,-8,C♯/D♭ Major,4,4HM8tkHTQ6JVSMfsJOrcAW,USUM71705052
71,"You're so Cold","Two Feet",93,9A,33,2023-04-02,03:16,48,"","First Steps",2016-07-29,89,16,78,35,0,10,-8,E Minor,4,6ytwjgwBRxYTUxYJbbkCtf,DEVF11600019
72,"TAKE ME AWAY","OLLIE CHANIN",75,3A,62,2023-04-02,03:42,22,"","YOUNG LUCK",2020-03-26,66,63,0,16,20,10,-9,A#/B♭ Minor,4,31AIfzn1XKUIc4ylR72oeL,USYBL2000389
73,"Cut and Run","Yoke Lore",130,2B,49,2023-04-02,03:53,27,"","Cut and Run",2018-06-08,68,26,25,19,0,20,-7,F#/G♭ Major,4,1jcc4CFffZrfY8IaijehUv,QZ2P21800002
74,"Emily","Catfish and the Bottlemen",137,3B,91,2023-04-02,02:18,52,"indie, indie rock","The Ride",2016-05-27,49,0,0,38,0,10,-6,C♯/D♭ Major,4,53Wg2UOwBczmqUHWotWbkm,GBUM71600840
75,"Wasted","Rainbow Kitten Surprise",126,7B,60,2023-04-02,03:17,0,"","RKS",2015-04-25,78,12,28,57,0,10,-8,F Major,4,2uUqZJKpvWR43KgMM7FCBK,QMAAK1557430
76,"Any Way You Wanna Love","MEG MYERS",112,8B,83,2023-04-02,03:31,0,"","Any Way You Wanna Love",2020-09-30,71,13,0,20,0,20,-5,C Major,4,0KpvZXlnnhRYhKKTn9TdJ8,USYFZ2040601
77,"In The Wee Small Hours Of The Morning - Remastered 1998","Frank Sinatra",118,8B,9,2023-04-02,03:00,59,"christmas, big band, adult standards, swing music, jazz, vocal jazz","In The Wee Small Hours",1955-00-00,29,86,0,7,0,10,-16,C Major,4,0Hsc0sIaxOxXBZbT3ms2oj,USCA29800105
78,"Leave It","Teacup Monster",92,4A,16,2023-04-02,03:38,12,"","Take It or Leave It",2018-03-19,78,24,0,21,0,10,-16,F Minor,4,0AX1f2Dl1RoQpBde3CcSMM,FR9W11805259
79,"Movement","Hozier",144,12A,50,2023-04-02,03:57,69,"","Wasteland, Baby!",2019-03-01,38,16,0,15,0,0,-6,C♯/D♭ Minor,4,1djzKW3eYLyzjjHXazEWWh,USSM11806792
80,"Cold Love","Rainbow Kitten Surprise",115,7B,26,2023-04-02,03:57,0,"","RKS",2015-04-25,62,78,0,23,0,10,-11,F Major,4,02ag51uxrMyesCjFZvGkGQ,QMAAK1557431
81,"Better to Lie (with Jesse & Swae Lee)","benny blanco,Jesse®,Swae Lee",155,3A,62,2023-04-02,02:55,40,"","FRIENDS KEEP SECRETS",2018-12-07,77,5,0,55,0,10,-8,A#/B♭ Minor,4,6fq5GyXeT7kfzkK97b9rGC,USUM71819661
82,"Tourniquet","MEG MYERS",105,8A,75,2023-04-02,04:23,27,"","Take Me To The Disco",2018-07-20,46,4,2,22,0,20,-5,A Minor,4,520goNMASTZp31CQCcSvwR,QMCE31801718
83,"Push Off","The Palms",78,3A,52,2023-04-02,03:50,60,"","Push Off",2015-12-12,61,66,0,19,0,10,-7,A#/B♭ Minor,3,3869c1bl5bJqdD3cyDw8hh,TCACK1568634
84,"Over Now","Post Malone",164,9A,78,2023-04-02,04:06,68,"","beerbongs & bentleys",2018-04-27,57,14,0,18,0,10,-4,E Minor,4,09IOPhEh1OMe0HD9b36FJk,USUM71805169
85,"Wherever This Goes","The Fray",87,1B,65,2023-04-02,03:38,34,"","Helios",2014-02-24,55,4,0,39,0,0,-5,B Major,4,2QDpeww0UVRnXZlGIISkC4,USSM11307085
86,"Devil Like Me","Rainbow Kitten Surprise",123,10B,63,2023-04-02,03:08,0,"","Seven + Mary",2013-11-13,68,76,0,56,10,10,-7,D Major,4,6pSliMukEwAdpMPgCKTKDH,TCABT1491603
87,"Love","The Palms",180,2A,82,2023-04-02,04:27,16,"","Love",2018-03-30,37,1,1,27,0,20,-5,D#/E♭ Minor,4,1TawOcmNnSUGjK76GY3yN0,TCADN1891312
88,"Back Against The Wall","Cage The Elephant",110,3B,80,2023-04-02,03:48,52,"","Cage The Elephant",2008-01-01,59,0,0,53,0,10,-5,C♯/D♭ Major,4,15XsaekQbikl8BHW3HXvGf,GBGLM0700137
89,"Neon Rust","Frank Carter & The Rattlesnakes",137,2B,52,2023-04-02,05:13,37,"","Modern Ruin",2017-01-20,36,8,23,20,0,10,-7,F#/G♭ Major,4,5OCH598greI36cfms3c0h5,GB2ME1601444
90,"Low Life","Crobot",76,2B,91,2023-04-02,03:36,48,"stoner rock","Motherbrain",2019-08-23,55,0,0,76,0,10,-5,F#/G♭ Major,4,3qsLiIMrQAq12sY3kWAoWm,NLB931902104
91,"American Blood","Dead Poet Society",118,6B,73,2023-04-02,03:01,0,"","American Blood",2018-10-19,55,1,0,39,0,10,-5,A#/B♭ Major,4,2MO6XvzlEBKA0PoRqAt9J9,GBKPL1824604
92,"Come a Little Closer","Cage The Elephant",148,12A,78,2023-04-02,03:49,77,"","Melophobia",2013-10-08,44,3,0,30,0,10,-2,C♯/D♭ Minor,4,4sebUbjqbcgDSwG6PbSGI0,USRC11301144
93,"curious/furious","WILLOW",142,1A,75,2023-04-02,03:04,39,"","curious/furious",2022-09-09,55,7,0,69,0,10,-11,G#/A♭ Minor,4,27dTFzAAiUrJ2C2hxRcCd5,QMJMT2204361
94,"Oakwood","Angus & Julia Stone",115,8A,69,2023-04-02,03:43,50,"","Snow",2017-09-15,74,57,36,92,0,0,-9,A Minor,4,4YzF1S6hPBqkMv40lomByE,CAN111700290
95,"Tape Song","The Kills",116,11B,53,2023-04-02,03:37,0,"garage rock","Midnight Boom",2008-03-18,98,3,0,74,0,0,-4,A Major,4,5lLFVI6A5ut1COrCpsRV1D,GBCEL0700582
96,"Fire","Two Feet",190,1B,72,2023-04-02,03:33,0,"","Max Maco Is Dead Right?",2021-04-16,52,0,8,66,0,0,-6,B Major,4,7HoHpJnNRqi8cdHJ0t3NTY,GBKPL2035288
97,"Way down We Go","KALEO",163,3A,51,2023-04-02,03:33,84,"","A/B",2016-06-10,49,58,0,34,10,10,-8,A#/B♭ Minor,4,0y1QJc3SJVPKJ1OvFmFqe6,USAT21502122
98,"Lydia","Highly Suspect",128,11A,71,2023-04-02,04:02,68,"post-grunge","Mister Asylum",2015-07-17,42,1,0,51,0,40,-5,F#/G♭ Minor,4,7yoBjKO6cCnK3zV8gr1k4e,QMCE31500196
