#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
163,"Bleeding Love","Leona Lewis",104,7B,66,2026-03-11,04:22,81,"","Spirit",2007-00-00,64,19,0,23,0,10,-6,F Major,4,7wZUrN8oemZfsEd1CGkbXE,GBHMU0700049
164,"If I Were a Boy","Beyoncé",90,2B,52,2026-03-11,04:09,67,"","I AM...SASHA FIERCE",2008-11-14,63,11,0,43,0,30,-6,F#/G♭ Major,4,26NX1wPt1TRCH536yocd6i,USSM10803202
165,"Because of You","Kelly Clarkson",140,4A,58,2026-03-11,03:39,69,"christmas","Breakaway",2004-01-17,58,25,0,14,0,10,-5,F Minor,4,3f3omU8n47Mqyab5nCaGyT,GBCTA0400265
166,"My Immortal","Evanescence",79,11B,27,2026-03-11,04:22,79,"alternative metal","Fallen",2003-03-04,19,86,0,10,0,10,-9,A Major,4,4UzVcXufOhGUwF56HT7b8M,USWU30200104
167,"Together","Avril Lavigne",82,6A,86,2026-03-11,03:14,49,"","Under My Skin",2004-00-00,44,0,9,30,0,20,-3,G Minor,4,54ZydtdUOVRV78drWmJeII,USAR10400483
168,"My Happy Ending","Avril Lavigne",170,10B,94,2026-03-11,04:02,76,"","Under My Skin",2004-00-00,41,0,0,74,0,30,-2,D Major,4,6sqNctd7MlJoKDOxPVCAvU,USAR10400486
169,"The Reason","Hoobastank",83,12B,67,2026-03-11,03:52,85,"nu metal","The Reason (20th Anniversary)",2024-01-12,47,1,0,7,0,10,-5,E Major,4,5B5eTk7DF8KVp1zpQoY1XY,USIR20300704
170,"Chasing Cars","Snow Patrol",104,11B,60,2026-03-11,04:27,85,"","Eyes Open",2006-01-01,56,20,0,14,0,10,-5,A Major,4,5hnyJvgoWiQUYZttV4wXy6,GBUM70600345
171,"Unwell","Matchbox Twenty",81,11A,79,2026-03-11,03:48,73,"post-grunge","More Than You Think You Are",2002-11-01,26,3,0,43,0,70,-5,F#/G♭ Minor,4,6Bm6qUCSatPAqkQllFL7oA,USAT20202656
172,"Bright Lights","Matchbox Twenty",80,12B,73,2026-03-11,03:54,61,"post-grunge","More Than You Think You Are",2002-11-01,32,1,0,20,0,60,-4,E Major,4,4dZhQj20JbKlD9oR0X8kjZ,USAT20202655
173,"Somewhere Only We Know","Keane",172,11B,66,2026-03-11,03:56,79,"","Hopes And Fears",2004-01-01,45,8,0,37,0,0,-4,A Major,4,0ll8uFnc0nANY35E0Lfxvg,GBAAN0300664
174,"Sweet Disposition","The Temper Trap",129,10B,80,2026-03-11,03:56,74,"","Conditions",2009-06-19,53,7,20,31,0,10,-7,D Major,4,0fIDUXVyJ1JISqB4HP4D5H,GBZUZ0900013
175,"Love Lost","The Temper Trap",123,9B,57,2026-03-11,03:38,61,"","Conditions",2009-06-19,55,2,49,32,0,10,-8,G Major,4,7cIHtga6bZuzpg8cu71xlD,GBZUZ0900010
176,"Her Eyes","Pat Monahan",96,6A,75,2026-03-11,03:15,31,"","Last Of Seven",2007-09-18,60,3,0,56,0,10,-5,G Minor,4,1oaQPvbue475MuCBHEtlUJ,USSM10702634
177,"Back At Your Door","Maroon 5",112,5B,62,2026-03-11,03:46,38,"pop","It Won't Be Soon Before Long.",2007-01-01,65,2,0,32,0,20,-3,D#/E♭ Major,3,1UvGv4XWZrVDrxbGKJfA0p,USUM70731568
178,"Figure It Out","Maroon 5",100,9A,55,2026-03-11,02:59,24,"pop","The B-Side Collection",2007-01-01,89,4,0,46,0,0,-4,E Minor,4,5qUrVPh2XRNuDLkkyAEuNQ,USUM70732159
179,"Shut Up and Let Me Go","The Ting Tings",108,9B,93,2026-03-11,02:51,41,"alternative dance","We Started Nothing",2008-07-29,85,1,0,89,0,0,-4,G Major,4,6tN0t7Y1bFI1ZU98Ou8Z3i,GBARL0800134
180,"I Hate This Part","The Pussycat Dolls",112,7B,61,2026-03-11,03:38,69,"","Doll Domination (Deluxe)",2008-09-23,76,7,0,45,0,20,-4,F Major,4,3tSuRiNgJmMqmYR23dCqnR,USUM70832599
