#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
36,"Temporary Love","The Brinks",103,11A,56,2026-03-09,03:25,40,"","Temporary Love",2015-12-04,71,66,0,33,0,10,-8,F#/G♭ Minor,4,2U6hcDLZHYRSd9Up0mMe9W,USQX91503131
37,"Freakin' Out On the Interstate","Briston Maroney",144,12B,79,2026-03-09,04:11,72,"","Freakin' Out On The Interstate (Acoustic Version [Live])",2020-07-10,45,39,0,36,0,30,-5,E Major,4,0awZwmlC6pxH65KTZpadmX,QZBRF1882980
38,"Come a Little Closer","Cage The Elephant",148,12A,78,2026-03-09,03:49,77,"","Melophobia",2013-10-08,44,3,0,30,0,10,-2,C♯/D♭ Minor,4,4sebUbjqbcgDSwG6PbSGI0,USRC11301144
39,"Social Cues","Cage The Elephant",132,11B,91,2026-03-09,03:39,69,"","Social Cues",2019-04-19,67,1,0,93,0,10,-3,A Major,4,1KuVdyg8d6NlRhbpHxg5UF,USRC11803824
40,"Cola","CamelPhat,Elderbrook",122,2B,74,2026-03-09,03:43,12,"melodic techno, house, progressive house, melodic house, tech house, ","Cola",2017-06-16,71,2,51,44,0,10,-8,F#/G♭ Major,3,1HrMWH5GUdK6Yi94rbANJA,GBCPZ1711555
41,"Kangaroo Court","Capital Cities",100,4A,58,2026-03-09,03:43,69,"","In A Tidal Wave of Mystery",2013-06-04,76,1,0,98,0,0,-5,F Minor,4,3dY1DlC1nDUDtiIKaQ0Ynu,USCA21300187
42,"Fire Alarm","Castlecomer",145,11B,92,2026-03-09,03:57,47,"","Castlecomer",2018-10-05,51,0,2,52,0,30,-5,A Major,4,7IhXIYTj3JnqoyXWut3jFF,USDY41599500
43,"It Could Be Nice","Chet Faker",131,12A,37,2026-03-10,02:52,59,"","Hotel Surrender (Expanded Edition)",2023-10-06,64,1,78,14,0,50,-10,C♯/D♭ Minor,4,1q4L3WSZSygxR2GjuFswAF,AUOXM2200458
44,"thank god","Christian French",136,11A,63,2026-03-11,02:39,29,"","The Space Between",2023-09-02,84,7,0,79,0,20,-6,F#/G♭ Minor,4,15605LNVSpT3Chvx8jWYm8,USRC12300416
45,"Animals","Coast Modern",121,11B,92,2026-03-09,03:34,37,"","Coast Modern",2017-07-28,60,0,0,88,0,10,-4,A Major,4,1LNtlEY6jI3JYiI0dYQnyF,QMCE31701222
46,"The Way It Was","Coast Modern",80,12B,74,2026-03-09,03:49,42,"","Coast Modern",2017-07-28,67,8,0,58,0,0,-6,E Major,4,253zjJUvzTDo19vnxGqYfG,QMCE31600674
47,"Electric Feel","Coast Modern",103,4A,88,2026-03-09,03:12,39,"","Electric Feel",2018-02-28,66,4,6,51,0,10,-5,F Minor,3,3eTUqHAu59HLPICniWzzbY,QMCE31801642
