#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
60,"Night Time","The xx",122,10A,39,2025-03-04,03:36,21,"","xx",2009-08-18,68,51,19,14,0,10,-12,B Minor,4,53AfCfybXX2rNfTSej1mOB,GBBKS0900204
61,"Stars","The xx",104,8A,20,2025-03-04,04:22,21,"","xx",2009-08-18,68,83,2,19,0,10,-18,A Minor,4,3nanq5MGiNbZYjoiEhpsLC,GBBKS0900242
62,"Lips","The xx",174,3B,59,2025-03-04,03:20,53,"","I See You",2017-01-13,52,49,51,19,0,0,-9,C♯/D♭ Major,4,5hnx6uqwVsIj7L8D4ME4Li,UK7MC1600076
63,"Replica","The xx",80,4B,44,2025-03-04,04:09,55,"","I See You",2017-01-13,62,47,50,51,0,10,-11,G#/A♭ Major,4,61WE54H3MD9N5P56Mpr6TN,UK7MC1600070
64,"I Dare You","The xx",126,3B,54,2025-03-04,03:53,64,"","I See You",2017-01-13,75,62,7,28,0,10,-9,C♯/D♭ Major,4,3pAw0BXL8acShtjUwLosw8,UK7MC1600068
65,"She Just Happens To Date The Prince Of Darkness","Say Hi",136,11A,53,2025-03-07,06:56,13,"","Impeccable Blahs",2006-07-25,63,53,70,39,0,10,-12,F#/G♭ Minor,4,20ftdDh5boQkgxgkx30Tri,USEF70600027
66,"Sweet Sweet Heartkiller","Say Hi",140,1B,53,2025-03-04,03:18,23,"","Impeccable Blahs",2006-07-25,70,71,43,72,0,10,-9,B Major,4,1DddDeJCprganXaZ84Lp98,USEF70600031
67,"November Was White, December Was Grey","Say Hi",120,12B,36,2025-03-04,03:03,43,"","Oohs & Aahs",2009-03-03,76,61,43,78,0,10,-11,E Major,4,5lqy7Xku9Kz4sx7uqkFr1J,USBS50830921
68,"Oh Oh Oh Oh Oh Oh Oh Oh","Say Hi",150,10B,68,2025-03-04,02:56,40,"","Oohs & Aahs",2009-03-03,73,23,17,90,0,0,-10,D Major,4,0IV1avLMTqvqEjNZMgs5Ss,USBS50830920
69,"One, Two ... One","Say Hi",110,9A,75,2025-03-04,03:20,20,"","Oohs & Aahs",2009-03-03,66,0,67,81,0,60,-10,E Minor,4,0vHwPvDTA3kjhGmYrR9syF,USBS50830924
70,"Dots On Maps","Say Hi",90,12B,47,2025-03-04,03:45,21,"","Um, Uh Oh",2011-01-25,70,60,3,36,0,10,-9,E Major,4,1vlWZzA5IhzcG0hRta56zr,USBS51031132
71,"Quick Musical Doodles","Two Feet",170,11A,35,2025-02-22,02:24,63,"","First Steps",2016-07-29,69,24,69,43,20,30,-7,F#/G♭ Minor,4,7tZdkPtebOG29TzPPHlsem,DEVF11600018
72,"Go Fuck Yourself","Two Feet",75,2B,33,2025-02-22,02:09,72,"","First Steps",2016-07-29,77,57,5,29,20,0,-8,F#/G♭ Major,4,4NZrZgrRoR4GwR7flWOXRI,DEVF11600016
73,"Pink","Two Feet",117,8A,45,2025-02-22,02:04,54,"","Pink",2020-03-13,69,32,0,52,0,10,-7,A Minor,4,4IHiN5A0ythEPmWIKSc7gc,USUM71917945
74,"plastic door//","KennyHoopla",120,10B,84,2025-02-22,03:30,39,"pop punk","how will i rest in peace if i'm buried by a highway?//",2020-05-15,66,34,0,40,0,10,-5,D Major,4,5O24LBipnyWNsnWLEtEihs,USQX91903635
75,"how will i rest in peace if i'm buried by a highway?//","KennyHoopla",160,12A,84,2025-02-22,03:38,52,"pop punk","how will i rest in peace if i'm buried by a highway?//",2020-02-04,48,1,0,49,0,20,-4,C♯/D♭ Minor,4,4jFLw7QqWlv3lZr980HyYW,USQX92000282
76,"estella//","KennyHoopla,Travis Barker",165,4B,84,2025-02-22,01:58,51,"pop punk, rap rock","SURVIVORS GUILT: THE MIXTAPE//",2021-06-11,45,0,0,56,0,30,-4,G#/A♭ Major,4,3emo5sUq2OwBctNgX0NMEV,USQX92004761
77,"44 Lies","Two Feet",140,10A,64,2025-02-22,03:15,44,"","Pink",2020-03-13,54,44,92,4,0,10,-11,B Minor,4,67JgbuqPg9YC1RfahNnr7j,USUM72000847
78,"All Your Love","Sir Sly",122,11A,45,2025-02-22,03:07,42,"","All Your Love",2020-05-01,73,52,1,23,0,10,-9,F#/G♭ Minor,4,0sL5WC2mgffTiCXUA0g2nh,USUM72007487
79,"Fun","Sir Sly",144,11B,68,2025-02-22,03:52,52,"","Don't You Worry, Honey",2017-06-30,63,0,21,86,0,0,-8,A Major,4,7plcUmQeFLphpul81MjBxk,USUM71705735
80,"Take Me To The Riot","Stars",133,5B,73,2025-02-22,03:48,37,"","In Our Bedroom After The War",2007-09-25,56,1,1,60,0,10,-6,D#/E♭ Major,4,7oDUXxUIlfEnCh3wfeteYe,CAAA10702802
81,"My Favourite Book","Stars",87,3B,54,2025-02-22,04:05,30,"","In Our Bedroom After The War",2007-09-25,62,54,1,54,0,10,-11,C♯/D♭ Major,4,1lkg1numZf1kisxKf0b3hb,CAAA10702805
82,"Personal","Stars",130,4B,18,2025-02-22,04:07,30,"","In Our Bedroom After The War",2007-09-25,58,67,7,14,0,20,-18,G#/A♭ Major,4,42MSqGOJ5o2VQgC01Zlcd5,CAAA10702806
83,"Your Ex-Lover Is Dead","Stars",153,8B,50,2025-02-22,04:16,47,"","Set Yourself On Fire",2004-09-14,38,0,3,33,0,20,-7,C Major,3,6XGKlssGb3oE9IUCvjLthd,CAAA10400901
84,"This Charming Man","Stars",106,10B,65,2025-02-22,02:43,22,"","Nightsongs",2001-01-23,84,1,6,91,0,0,-12,D Major,4,5KISjwGl1veKdOkglRSaRL,US2770500020
85,"Dead Hearts","Stars",78,5B,35,2025-02-22,03:31,44,"","The Five Ghosts",2010-06-06,42,70,0,24,0,0,-10,D#/E♭ Major,4,5FCZf7Xlox0NaLFySjEHXG,USVR91060101
86,"Changes","Stars",103,6A,52,2025-02-22,04:15,8,"","The Five Ghosts (Deluxe Version)",2010-06-21,54,4,7,35,0,10,-9,G Minor,4,1Ax6rrhLfBGtLFqLAo0028,USVR91060107
87,"Walls","Stars",138,1B,49,2025-02-22,04:16,8,"","The North",2012-04-09,57,33,3,28,0,10,-9,B Major,4,1YWw0yYt7FGxizto7bate8,CA7T31200012
88,"Take Me to Church","Hozier",129,9A,66,2025-03-04,04:01,82,"","Hozier (Expanded Edition)",2014-09-19,57,63,0,44,0,10,-5,E Minor,4,1CS7Sd1u5tWkstBhpssyjP,USSM11307291
89,"Work Song","Hozier",121,6B,36,2025-03-04,03:49,78,"","Hozier (Expanded Edition)",2014-09-19,53,75,0,26,0,10,-8,A#/B♭ Major,4,5TgEJ62DOzBpGxZ7WRsrqb,USSM11401475
90,"Would That I","Hozier",131,7B,53,2025-02-22,04:28,74,"","Wasteland, Baby!",2019-03-01,52,24,1,50,0,10,-6,F Major,4,37zuIvk4KBkAxxLJsxJaHq,USSM11809035
91,"Movement","Hozier",144,12A,50,2025-03-04,03:57,69,"","Wasteland, Baby!",2019-03-01,38,16,0,15,0,0,-6,C♯/D♭ Minor,4,1djzKW3eYLyzjjHXazEWWh,USSM11806792
92,"Talk","Hozier",154,7A,54,2025-03-04,03:26,61,"","Wasteland, Baby!",2019-03-01,40,18,15,25,0,10,-7,D Minor,4,6ctlpLPyLH3R1V16fxoOWE,USSM11809032
93,"Too Sweet","Hozier",117,6B,62,2025-03-04,04:11,81,"","Unreal Unearth: Unaired",2024-08-19,74,3,0,93,0,0,-6,A#/B♭ Major,4,76JKIsdKrAfWUMjaA0u7v5,USSM12401865
94,"Little Talks","Of Monsters and Men",103,3B,76,2025-03-04,04:26,82,"folk pop","My Head Is An Animal",2012-01-01,46,2,0,42,0,10,-5,C♯/D♭ Major,4,2ihCaVdNZmnHZWt0fvAM7B,USUM71119106
95,"Dirty Paws","Of Monsters and Men",112,5B,65,2025-03-04,04:38,73,"folk pop","My Head Is An Animal",2012-01-01,36,11,1,13,0,0,-7,D#/E♭ Major,4,5g7rJvWYVrloJZwKiShqlS,USUM71202066
96,"King And Lionheart","Of Monsters and Men",127,5B,66,2025-03-04,04:33,65,"folk pop","My Head Is An Animal",2012-01-01,52,11,0,29,0,10,-7,D#/E♭ Major,4,310d8Vawp5kYDYrGrrTAzl,USUM71202067
97,"Mountain Sound","Of Monsters and Men",102,12A,88,2025-03-04,03:31,68,"folk pop","My Head Is An Animal",2012-01-01,38,4,0,38,0,10,-4,C♯/D♭ Minor,4,3SPVZJzf1Hs30rB6yXVf2y,USUM71202068
98,"From Finner","Of Monsters and Men",96,1A,66,2025-03-04,03:43,56,"folk pop","My Head Is An Animal",2012-01-01,38,2,0,18,0,10,-7,G#/A♭ Minor,3,16oGsGvhNhTihlZAYLp2wm,USUM71119283
99,"Love Love Love","Of Monsters and Men",111,9B,37,2025-03-04,03:58,60,"folk pop","My Head Is An Animal",2012-01-01,32,81,0,16,0,0,-10,G Major,5,3o1cohFfwd57rAvrbyVE5e,USUM71119282
100,"Sloom","Of Monsters and Men",90,3B,41,2025-03-04,04:43,47,"folk pop","My Head Is An Animal",2012-01-01,48,56,0,32,0,0,-9,C♯/D♭ Major,4,6xFxmcebq5XphN0WoxNLgp,USUM71202071
101,"Yellow Light","Of Monsters and Men",101,10B,42,2025-03-04,04:52,53,"folk pop","My Head Is An Animal",2012-01-01,38,31,0,6,0,30,-11,D Major,4,3hs6kchwaeSe967AMMYTrp,USUM71202073
102,"Unconsolable","X Ambassadors",151,11A,61,2025-03-04,03:36,41,"","Love Songs Drug Songs",2013-01-01,67,0,3,34,0,10,-8,F#/G♭ Minor,4,0jpoRHaMiyKNnCectzcXTv,USUM71304273
103,"Litost","X Ambassadors",120,8A,46,2025-03-04,05:21,44,"","Love Songs Drug Songs",2013-01-01,46,7,0,17,0,10,-8,A Minor,3,7HyvbdOddwXEGzKoLNxhKG,USUM71304274
104,"Renegades","X Ambassadors",90,10B,86,2025-03-04,03:15,77,"","VHS",2015-06-30,53,1,6,53,0,20,-6,D Major,4,0fYVliAYKHuPmECRs1pbRf,USUM71502643
105,"Unsteady","X Ambassadors",117,8B,67,2025-03-04,03:13,74,"","VHS",2015-06-30,39,18,0,20,0,10,-6,C Major,4,7lGKEWMXVWWTt3X71Bv44I,USUM71400108
106,"HEY CHILD","X Ambassadors",112,7B,66,2025-03-04,03:28,51,"","ORION",2019-06-14,70,0,0,55,0,0,-6,F Major,4,5j0oqJkeHoXjtPCgz9hMmd,USUM71906470
107,"BOOM","X Ambassadors",108,10A,59,2025-03-04,02:44,60,"","ORION",2019-06-14,73,1,3,68,0,0,-6,B Minor,4,3V9cM3nCH2G66afoDi0snu,USUM71900447
108,"Blinding","Florence + The Machine",108,8A,79,2025-03-04,04:35,44,"baroque pop","Lungs (Deluxe Edition)",2009-00-00,51,11,1,27,0,30,-6,A Minor,4,4tUOFydV4QoeqZOIoxzHNk,GBUM70903469
109,"Cosmic Love","Florence + The Machine",140,8A,80,2025-03-04,04:15,68,"baroque pop","Lungs (Deluxe Edition)",2009-00-00,52,14,0,8,0,10,-6,A Minor,4,0CSTvWUps1YmpQoXXay9ol,GBUM70903473
110,"Swimming","Florence + The Machine",109,8A,86,2025-03-04,03:20,41,"baroque pop","Lungs (Deluxe Edition)",2009-00-00,40,23,0,34,20,10,-4,A Minor,4,3Dls79P2lgOM92yBQDalMZ,GBUM70904479
111,"Forever","Vertical Horizon",93,3B,76,2025-03-04,04:27,46,"","Go",2003-09-23,50,0,0,38,0,10,-5,C♯/D♭ Major,4,40YZGonZJpOw5oSf5OkhB0,TCABZ1472596
112,"I'm Still Here","Vertical Horizon",183,3B,69,2025-03-04,03:52,50,"","Go",2003-09-23,43,2,0,75,0,10,-5,C♯/D♭ Major,4,7kABAeuLo8hIUHmwceSP3x,TCABZ1472595
